level,seed,wifiStandard,trafficType,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,flow,2,80211g,tcp,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024.1,60.0,1,10.1.1.1,10.1.1.31,2270,2270.1,0,1.0,1.35083,0.004406,dataRateMbps
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,1.0,10.1.1.1,10.1.1.31,3906.0,3906.0,0.0,1.0,2.202258,0.000466,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,2.0,10.1.1.2,10.1.1.31,3900.0,3900.0,0.0,1.0,2.199326,0.000598,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,4.0,10.1.1.3,10.1.1.31,3900.0,3900.0,0.0,1.0,2.199221,0.000388,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,5.0,10.1.1.4,10.1.1.31,3898.0,3898.0,0.0,1.0,2.198645,0.000832,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,6.0,10.1.1.5,10.1.1.31,3898.0,3896.0,2.0,0.9995,2.198395,0.000321,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,7.0,10.1.1.6,10.1.1.31,3418.0,3418.0,0.0,1.0,1.928417,0.00018,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,9.0,10.1.1.7,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,10.0,10.1.1.8,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,11.0,10.1.1.9,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,12.0,10.1.1.10,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,13.0,10.1.1.11,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,15.0,10.1.1.12,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,17.0,10.1.1.13,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,18.0,10.1.1.14,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,20.0,10.1.1.15,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,22.0,10.1.1.16,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,23.0,10.1.1.17,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,24.0,10.1.1.18,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,25.0,10.1.1.19,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,26.0,10.1.1.20,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,27.0,10.1.1.21,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,28.0,10.1.1.22,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,29.0,10.1.1.23,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,30.0,10.1.1.24,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,31.0,10.1.1.25,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,32.0,10.1.1.26,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,33.0,10.1.1.27,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,34.0,10.1.1.28,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,35.0,10.1.1.29,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,36.0,10.1.1.30,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,1.0,10.1.1.1,10.1.1.31,3881.0,3879.0,2.0,0.9995,2.201088,0.002172,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,2.0,10.1.1.2,10.1.1.31,3889.0,3885.0,4.0,0.999,2.19267,0.004028,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,4.0,10.1.1.3,10.1.1.31,3882.0,3868.0,14.0,0.9964,2.192949,0.005612,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,5.0,10.1.1.4,10.1.1.31,3875.0,3873.0,2.0,0.9995,2.191099,0.009297,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,6.0,10.1.1.5,10.1.1.31,3867.0,3857.0,10.0,0.9974,2.188857,0.010125,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,7.0,10.1.1.6,10.1.1.31,3878.0,3876.0,2.0,0.9995,2.191949,0.01739,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,9.0,10.1.1.7,10.1.1.31,3864.0,3854.0,10.0,0.9974,2.188888,0.023599,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,10.0,10.1.1.8,10.1.1.31,3851.0,3849.0,2.0,0.9995,2.189421,0.033004,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,11.0,10.1.1.9,10.1.1.31,2.0,2.0,0.0,1.0,0.000298,0.011206,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,12.0,10.1.1.10,10.1.1.31,3853.0,3849.0,4.0,0.999,2.189496,0.037306,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,13.0,10.1.1.11,10.1.1.31,3859.0,3857.0,2.0,0.9995,2.190073,0.026766,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,15.0,10.1.1.12,10.1.1.31,3856.0,3844.0,12.0,0.9969,2.19183,0.038251,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,16.0,10.1.1.13,10.1.1.31,3623.0,3438.0,185.0,0.9489,1.976055,0.04096,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,18.0,10.1.1.14,10.1.1.31,3876.0,3848.0,28.0,0.9928,2.192543,0.037741,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,19.0,10.1.1.15,10.1.1.31,3844.0,3844.0,0.0,1.0,2.190589,0.023354,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,20.0,10.1.1.16,10.1.1.31,3856.0,3738.0,118.0,0.9694,2.190693,0.037256,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,22.0,10.1.1.17,10.1.1.31,3844.0,3827.0,17.0,0.9956,2.190067,0.055694,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,23.0,10.1.1.18,10.1.1.31,2763.0,2757.0,6.0,0.9978,1.569287,0.056759,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,24.0,10.1.1.19,10.1.1.31,3766.0,3670.0,96.0,0.9745,2.104977,0.05805,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,25.0,10.1.1.20,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,26.0,10.1.1.21,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,27.0,10.1.1.22,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,28.0,10.1.1.23,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,30.0,10.1.1.24,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,31.0,10.1.1.25,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,32.0,10.1.1.26,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,34.0,10.1.1.27,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,36.0,10.1.1.28,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,38.0,10.1.1.29,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis,2Mbps,1024.0,60.0,40.0,10.1.1.30,10.1.1.31,2.0,0.0,2.0,0.0,0.0,0.0,project/results_tcp/raw/80211ax/friis/nodes_30/run_tcp_80211ax_friis_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,1.0,10.1.1.1,10.1.1.31,2366.0,2364.0,2.0,0.9992,1.374771,0.001449,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,2.0,10.1.1.2,10.1.1.31,2276.0,2276.0,0.0,1.0,1.33267,0.00522,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,3.0,10.1.1.3,10.1.1.31,2254.0,2252.0,2.0,0.9991,1.312329,0.004511,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,4.0,10.1.1.4,10.1.1.31,2417.0,2415.0,2.0,0.9992,1.404263,0.003837,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,5.0,10.1.1.5,10.1.1.31,2527.0,2525.0,2.0,0.9992,1.470439,0.007344,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,6.0,10.1.1.6,10.1.1.31,2410.0,2391.0,19.0,0.9921,1.410031,0.009113,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,7.0,10.1.1.7,10.1.1.31,3021.0,3021.0,0.0,1.0,1.753971,0.008594,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,9.0,10.1.1.8,10.1.1.31,2407.0,2405.0,2.0,0.9992,1.37235,0.012029,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,10.0,10.1.1.9,10.1.1.31,2951.0,2906.0,45.0,0.9848,1.706177,0.018835,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,11.0,10.1.1.10,10.1.1.31,2.0,2.0,0.0,1.0,0.000299,0.053002,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,12.0,10.1.1.11,10.1.1.31,2995.0,2965.0,30.0,0.99,1.691454,0.022248,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
flow,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,60.0,13.0,10.1.1.12,10.1.1.31,2965.0,2830.0,135.0,0.9545,1.934629,0.047234,project/results_tcp/raw/80211ax/friis-nakagami/nodes_30/run_tcp_80211ax_friis_nakagami_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
