level,seed,wifiStandard,trafficType,nStations,distance,simulationTime,packetSize,interval,maxPackets,propagationModel,dataRate,payloadSize,offeredLoadMbps,flowId,source,destination,txPackets,rxPackets,lostPackets,pdr,throughputMbps,meanDelay,source_file,flow,2,80211g,tcp,30,50.0,10.0,1024,0.5,20,friis,2Mbps,1024.1,60.0,1,10.1.1.1,10.1.1.31,2270,2270.1,0,1.0,1.35083,0.004406,dataRateMbps
aggregate,1.0,80211ax,tcp,50.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,61284.0,59982.0,1302.0,0.9788,24.374747,0.073585,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,50.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,62881.0,61648.0,1233.0,0.9804,25.140831,0.062323,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_20m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,50.0,20.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,57234.0,55657.0,1577.0,0.9724,22.893435,0.075416,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_20m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,50.0,30.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,36488.0,35740.0,748.0,0.9795,14.478466,0.036298,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_30m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,50.0,30.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,44347.0,43065.0,1282.0,0.9711,17.590127,0.042051,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_30m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,50.0,30.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,46874.0,46300.0,574.0,0.9878,18.387139,0.034414,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_30m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,50.0,40.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,39761.0,39180.0,581.0,0.9854,16.721213,0.051555,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_40m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,50.0,40.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,41850.0,41370.0,480.0,0.9885,17.810583,0.040785,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_40m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,50.0,40.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,39755.0,39288.0,467.0,0.9883,15.82905,0.024538,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_40m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,28213.0,28044.0,169.0,0.994,11.102116,0.010072,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,36973.0,36558.0,415.0,0.9888,14.563627,0.016517,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,50.0,50.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,37019.0,36707.0,312.0,0.9916,14.560559,0.012764,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_50m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,50.0,5.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,82090.0,73162.0,8928.0,0.8912,33.038316,0.300312,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_5m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,50.0,5.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,81732.0,71721.0,10011.0,0.8775,32.968462,0.390479,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_5m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,50.0,5.0,10.0,1024.0,0.5,20.0,friis-nakagami,2Mbps,1024.0,100.0,-1.0,ALL_STA,10.1.1.51,79247.0,69877.0,9370.0,0.8818,32.638805,0.436746,project/results_tcp/raw/80211ax/friis-nakagami/nodes_50/run_tcp_80211ax_friis_nakagami_50nodes_5m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,10.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,35089.0,35079.0,10.0,0.9997,13.800552,0.000169,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,10.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,35107.0,35097.0,10.0,0.9997,13.80788,0.000169,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_10m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,10.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,35095.0,35083.0,12.0,0.9997,13.802017,0.000307,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_10m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,10.0,20.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,17567.0,17553.0,14.0,0.9992,6.903927,8.5e-05,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,10.0,20.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,17576.0,17562.0,14.0,0.9992,6.906997,0.000197,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_20m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,10.0,20.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,17561.0,17547.0,14.0,0.9992,6.901191,0.000126,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_20m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,10.0,30.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,11722.0,11706.0,16.0,0.9986,4.603988,5.9e-05,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_30m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,10.0,30.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,11731.0,11715.0,16.0,0.9986,4.607095,9.2e-05,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_30m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,10.0,30.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,11716.0,11700.0,16.0,0.9986,4.601125,5.9e-05,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_30m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,10.0,40.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,11722.0,11706.0,16.0,0.9986,4.603975,6.4e-05,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_40m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,10.0,40.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,11731.0,11715.0,16.0,0.9986,4.607022,9.8e-05,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_40m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,10.0,40.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,11716.0,11700.0,16.0,0.9986,4.601096,6.4e-05,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_40m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,10.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,11722.0,11706.0,16.0,0.9986,4.603961,6.9e-05,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_50m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,10.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,11731.0,11715.0,16.0,0.9986,4.606991,0.000105,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,10.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,11716.0,11700.0,16.0,0.9986,4.601067,6.9e-05,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_50m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,10.0,5.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,57701.0,57693.0,8.0,0.9999,22.706914,0.002733,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_5m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,10.0,5.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,57719.0,57707.0,12.0,0.9998,22.711177,0.002794,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_5m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,10.0,5.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,20.0,-1.0,ALL_STA,10.1.1.11,57690.0,57671.0,19.0,0.9997,22.701884,0.003046,project/results_tcp/raw/80211ax/logdistance/nodes_10/run_tcp_80211ax_logdistance_10nodes_5m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,20.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,35136.0,35106.0,30.0,0.9991,13.810538,0.000137,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,20.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,35121.0,35090.0,31.0,0.9991,13.804855,0.000167,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_10m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,20.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,35125.0,35097.0,28.0,0.9992,13.807557,0.00018,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_10m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,20.0,20.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,17593.0,17559.0,34.0,0.9981,6.906933,4.8e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,20.0,20.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,17584.0,17550.0,34.0,0.9981,6.903675,4.9e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_20m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,20.0,20.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,17593.0,17559.0,34.0,0.9981,6.906925,4.8e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_20m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,20.0,30.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,11745.0,11709.0,36.0,0.9969,4.605174,3.2e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_30m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,20.0,30.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,11733.0,11697.0,36.0,0.9969,4.601258,3.2e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_30m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,20.0,30.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,11739.0,11703.0,36.0,0.9969,4.603461,3.2e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_30m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,20.0,40.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,11745.0,11709.0,36.0,0.9969,4.605161,3.5e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_40m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,20.0,40.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,11733.0,11697.0,36.0,0.9969,4.601249,3.5e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_40m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,20.0,40.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,11739.0,11703.0,36.0,0.9969,4.60345,3.5e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_40m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,20.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,11745.0,11709.0,36.0,0.9969,4.605145,3.8e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_50m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,20.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,11733.0,11697.0,36.0,0.9969,4.601233,3.8e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,20.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,11739.0,11703.0,36.0,0.9969,4.603384,3.7e-05,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_50m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,20.0,5.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,64224.0,64163.0,61.0,0.9991,25.266164,0.00391,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_5m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,20.0,5.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,63509.0,63449.0,60.0,0.9991,24.988399,0.003892,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_5m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,20.0,5.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,40.0,-1.0,ALL_STA,10.1.1.21,61353.0,61282.0,71.0,0.9988,24.140075,0.003368,project/results_tcp/raw/80211ax/logdistance/nodes_20/run_tcp_80211ax_logdistance_20nodes_5m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,34427.0,34377.0,50.0,0.9985,13.522945,0.000218,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,35139.0,35091.0,48.0,0.9986,13.804895,8.6e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,30.0,10.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,35142.0,35094.0,48.0,0.9986,13.806319,9.6e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_10m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,17610.0,17556.0,54.0,0.9969,6.90522,4.5e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_20m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,17610.0,17556.0,54.0,0.9969,6.904627,3.7e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_20m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,30.0,20.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,17607.0,17553.0,54.0,0.9969,6.904223,3.4e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_20m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,30.0,30.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,11762.0,11706.0,56.0,0.9952,4.603705,2.8e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_30m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,30.0,30.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,11759.0,11703.0,56.0,0.9952,4.603185,2.2e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_30m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,30.0,30.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,11759.0,11703.0,56.0,0.9952,4.602882,2.2e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_30m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,30.0,40.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,11762.0,11706.0,56.0,0.9952,4.603725,3.4e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_40m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,30.0,40.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,11759.0,11703.0,56.0,0.9952,4.60317,2.4e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_40m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,30.0,40.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,11759.0,11703.0,56.0,0.9952,4.60287,2.4e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_40m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,30.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,11762.0,11706.0,56.0,0.9952,4.603745,3.8e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_50m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,30.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,11759.0,11703.0,56.0,0.9952,4.603155,2.6e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_50m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,3.0,80211ax,tcp,30.0,50.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,11759.0,11703.0,56.0,0.9952,4.602853,2.6e-05,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_50m_seed3.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,1.0,80211ax,tcp,30.0,5.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,62842.0,62770.0,72.0,0.9989,24.716145,0.002809,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_5m_seed1.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
aggregate,2.0,80211ax,tcp,30.0,5.0,10.0,1024.0,0.5,20.0,logdistance,2Mbps,1024.0,60.0,-1.0,ALL_STA,10.1.1.31,62145.0,62094.0,51.0,0.9992,24.442192,0.002609,project/results_tcp/raw/80211ax/logdistance/nodes_30/run_tcp_80211ax_logdistance_30nodes_5m_seed2.csv,,,,,,,,,,,,,,,,,,,,,,,,2.0
