wifiStandard,trafficType,nStations,distance,propagationModel,dataRate,txPackets_mean,txPackets_std,txPackets_var,txPackets_count,rxPackets_mean,rxPackets_std,rxPackets_var,rxPackets_count,lostPackets_mean,lostPackets_std,lostPackets_var,lostPackets_count,pdr_mean,pdr_std,pdr_var,pdr_count,lossRate_mean,lossRate_std,lossRate_var,lossRate_count,throughputMbps_mean,throughputMbps_std,throughputMbps_var,throughputMbps_count,throughputPerNodeMbps_mean,throughputPerNodeMbps_std,throughputPerNodeMbps_var,throughputPerNodeMbps_count,meanDelay_mean,meanDelay_std,meanDelay_var,meanDelay_count,offeredLoadMbps_mean,offeredLoadMbps_std,offeredLoadMbps_var,offeredLoadMbps_count,efficiency_mean,efficiency_std,efficiency_var,efficiency_count,jainFairness_mean,jainFairness_std,jainFairness_var,jainFairness_count,txPackets_ci95,rxPackets_ci95,lostPackets_ci95,pdr_ci95,lossRate_ci95,throughputMbps_ci95,throughputPerNodeMbps_ci95,meanDelay_ci95,offeredLoadMbps_ci95,efficiency_ci95,jainFairness_ci95
80211ax,tcp,10.0,5.0,logdistance,2Mbps,38470.0,11.135528725660043,124.0,3,38466.666666666664,7.023769168567629,49.33333333332121,3,3.3333333333333335,4.163331998932265,17.333333333333332,3,0.9999133731105649,0.0001081860471076149,1.1704220788771069e-08,3,8.662688943502268e-05,0.00010818604710761266,1.1704220788770587e-08,3,21.704523333333338,0.004416685672914701,1.9507112333329983e-05,3,2.1704523333333334,0.00044166856729151936,1.9507112333334334e-07,3,0.001507033333333333,0.00015041583471607408,2.2624923333333314e-08,3,20.0,0.0,0.0,3,1.0852261666666667,0.00022083428364575968,4.8767780833335835e-08,3,0.9985981344477953,8.111861139440423e-06,6.580229114556368e-11,3,27.664419483035125,17.449418111913346,10.34312475888103,0.0002687707304368753,0.0002687707304368698,0.010972540971374595,0.0010972540971375818,0.0003736838053219339,0.0,0.0005486270485687909,2.0152606569322063e-05
80211ax,tcp,10.0,10.0,friis,2Mbps,38471.666666666664,9.609023536932229,92.33333333331757,3,38465.666666666664,13.05118130030024,170.33333333330665,3,6.0,6.0,36.0,3,0.9998440316011404,0.00015599407856316784,2.433415254677178e-08,3,0.00015596839885959982,0.00015599407856322335,2.43341525467891e-08,3,21.703915,0.0045442464721893215,2.0650176000005098e-05,3,2.1703915,0.0004544246472189732,2.0650176000008828e-07,3,0.0008052333333333334,9.959630180550551e-05,9.91942333333334e-09,3,20.0,0.0,0.0,3,1.08519575,0.0002272123236094866,5.162544000002207e-08,3,0.9985941107855806,1.1286372501655613e-05,1.27382204246128e-10,3,23.872064317475363,32.42354836808601,14.90602924993776,0.00038754204964661136,0.00038754204964674933,0.011289445138896749,0.0011289445138897769,0.00024743089798308235,0.0,0.0005644722569448884,2.8039166439228628e-05
80211ax,tcp,10.0,10.0,friis-nakagami,2Mbps,38705.333333333336,248.3753879379618,61690.333333333016,3,38694.666666666664,246.64617031961728,60834.333333333656,3,10.666666666666666,4.618802153517006,21.333333333333332,3,0.9997246024820048,0.00011849099570986916,1.404011606431623e-08,3,0.0002753975179951758,0.00011849099570982896,1.4040116064306704e-08,3,21.838324333333333,0.13924135897546053,0.019388156049333062,3,2.183832433333334,0.013924135897546189,0.00019388156049333444,3,0.005681066666666667,0.0002741011917765649,7.51314633333332e-08,3,20.0,0.0,0.0,3,1.091916216666667,0.0069620679487730945,4.847039012333361e-05,3,0.9994923497828475,0.0008540276744240011,7.293632686820675e-07,3,617.0484662613161,612.7525048615576,11.474666666666666,0.00029437170798425985,0.00029437170798416,0.3459226282815497,0.03459226282815531,0.0006809600636773792,0.0,0.017296131414077653,0.002121693582536747
80211ax,tcp,10.0,10.0,logdistance,2Mbps,23401.333333333332,6.1101009266076876,37.33333333333212,3,23391.0,6.244997998398398,39.0,3,10.333333333333334,0.5773502691896255,0.33333333333333304,3,0.9995584288880489,2.4694401549423386e-05,6.098134678841641e-10,3,0.000441571111951089,2.4694401549407485e-05,6.098134678833787e-10,3,13.194325333333333,0.003772793438995563,1.4233970333327967e-05,3,1.3194325333333332,0.000377279343899504,1.4233970333324018e-07,3,0.00012643333333333333,7.141570788932456e-05,5.1002033333333335e-09,3,20.0,0.0,0.0,3,0.6597162666666666,0.000188639671949752,3.5584925833310044e-08,3,0.5999997888313214,1.5225697272558241e-07,2.3182185743558747e-14,3,15.179557188680999,15.514687138321547,1.4343333333333328,6.134924530090222e-05,6.134924530086271e-05,0.009372894892606856,0.0009372894892605556,0.00017742077178388045,0.0,0.0004686447446302778,3.7825781482575115e-07
80211ax,tcp,10.0,20.0,friis,2Mbps,38466.666666666664,489.5715814192377,239680.3333333333,3,38460.666666666664,486.6049047567578,236784.3333333333,3,6.0,3.4641016151377544,12.0,3,0.9998446617976421,8.893512280082714e-05,7.909456067598204e-09,3,0.00015533820235787607,8.893512280083537e-05,7.909456067599666e-09,3,21.702076333333334,0.2756085767249161,0.07596008756433396,3,2.1702076333333333,0.027560857672491695,0.0007596008756433444,3,0.0011788333333333334,0.000201331004401541,4.0534173333333316e-08,3,20.0,0.0,0.0,3,1.0851038166666667,0.013780428836245848,0.0001899002189108361,3,0.9975821956526089,0.0030261670306833944,9.157686897595153e-06,3,1216.261385428907,1208.8911572445681,8.606,0.0002209449236359893,0.00022094492363600973,0.684704917699219,0.06847049176992212,0.0005001743067547863,0.0,0.03423524588496106,0.007518022379093996
80211ax,tcp,10.0,20.0,friis-nakagami,2Mbps,36997.666666666664,359.3123061256513,129105.33333333374,3,36868.666666666664,413.316263088369,170830.33333333384,3,129.0,60.50619802962338,3661.0,3,0.9965037541753706,0.001669606246655857,2.7875850188722583e-06,3,0.0034962458246293737,0.001669606246655857,2.7875850188722583e-06,3,20.909924333333333,0.19456791925015476,0.03785667520133475,3,2.0909924333333336,0.01945679192501565,0.0003785667520133542,3,0.019802033333333333,0.0017719224371662932,3.139709123333336e-06,3,20.0,0.0,0.0,3,1.0454962166666668,0.009728395962507824,9.464168800333855e-05,3,0.9935006912217851,0.002596533246837368,6.741984901931805e-06,3,892.6532908285914,1026.8173845116996,150.31785960534873,0.004147866591421833,0.004147866591421833,0.4833725159070558,0.04833725159070601,0.004402054612836961,0.0,0.024168625795353005,0.006450666754298945
80211ax,tcp,10.0,20.0,logdistance,2Mbps,11716.666666666666,5.033222956846956,25.33333333333121,3,11702.666666666666,5.033222956846956,25.33333333333121,3,14.0,0.0,0.0,3,0.9988051207633966,5.132509117517066e-07,2.6342649841395814e-13,3,0.001194879236603441,5.132509117553754e-07,2.634264984177242e-13,3,6.599387666666668,0.00282209874620495,7.96424133333155e-06,3,0.6599387666666666,0.000282209874620486,7.964241333331044e-08,3,6.126666666666667e-05,3.101553374251898e-05,9.619633333333336e-10,3,20.0,0.0,0.0,3,0.3299693833333333,0.000141104937310243,1.991060333332761e-08,3,0.29999991661506803,8.893425006000862e-08,7.909300833736142e-15,3,12.504228102703156,12.504228102703156,0.0,1.2750888505213603e-06,1.275088850530475e-06,0.007011047742857277,0.0007011047742857054,7.70530755280699e-05,0.0,0.0003505523871428527,2.209427554526279e-07
80211ax,tcp,10.0,30.0,friis,2Mbps,38629.0,559.4845842380289,313023.0,3,38623.666666666664,556.6384224371618,309846.33333333215,3,5.333333333333333,4.163331998932265,17.333333333333332,3,0.9998626348037533,0.00010638544466333032,1.1317862836214518e-08,3,0.0001373651962468155,0.00010638544466338358,1.131786283622585e-08,3,21.79478966666667,0.31500649485420745,0.09922909180033383,3,2.1794789666666667,0.03150064948542074,0.0009922909180033377,3,0.0016451,5.6371269277886474e-05,3.1777199999999872e-09,3,20.0,0.0,0.0,3,1.0897394833333334,0.01575032474271037,0.0002480727295008344,3,0.9991474731860769,0.001475541339339357,2.1772222440993835e-06,3,1389.9489295902208,1382.8781010812572,10.34312475888103,0.00026429742498653943,0.00026429742498667176,0.7825826710361974,0.07825826710361972,0.0001400452981187156,0.0,0.03912913355180986,0.003665743727280799
80211ax,tcp,10.0,30.0,friis-nakagami,2Mbps,31281.0,1795.270731672524,3222997.0,3,31008.0,1699.9091152176343,2889691.0,3,273.0,122.0,14884.0,3,0.9913757516320105,0.0035365953190817628,1.2507506450951035e-05,3,0.008624248367989473,0.0035365953190817628,1.2507506450951035e-05,3,17.685676333333337,0.9504105790900768,0.903280268846335,3,1.7685676333333336,0.09504105790900769,0.009032802688463354,3,0.035203533333333335,0.0035930003149642707,1.2909651263333348e-05,3,20.0,0.0,0.0,3,0.8842838166666668,0.04752052895450384,0.0022582006721158384,3,0.8853112824747447,0.03457540719299921,0.0011954587825617014,3,4460.059672977967,4223.149165611646,303.0892614154011,0.008786098878570953,0.008786098878570953,2.3611413152278278,0.23611413152278282,0.008926227964982165,0.0,0.11805706576139141,0.08589700515789243
80211ax,tcp,10.0,30.0,logdistance,2Mbps,7820.666666666667,5.033222956847272,25.333333333334394,3,7804.666666666667,5.033222956847272,25.333333333334394,3,16.0,0.0,0.0,3,0.9979541380422564,1.3165102524472348e-06,1.7331992447986817e-12,3,0.0020458619577435147,1.3165102524380799e-06,1.7331992447745768e-12,3,4.400930333333334,0.0028998421221392663,8.409084333333164e-06,3,0.4400930333333333,0.0002899842122139298,8.409084333333348e-08,3,2.576666666666667e-05,1.3019344581557605e-05,1.6950333333333338e-10,3,20.0,0.0,0.0,3,0.22004651666666666,0.0001449921061069649,2.102271083333337e-08,3,0.19999996540660334,3.862260480638912e-08,1.4917056020305115e-15,3,12.504228102703943,12.504228102703943,0.0,3.270656721803571e-06,3.2706567217808266e-06,0.007204188582134914,0.0007204188582134994,3.234445519128606e-05,0.0,0.0003602094291067497,9.595161282547047e-08
80211ax,tcp,10.0,40.0,friis,2Mbps,38464.0,840.9143832757292,707137.0,3,38452.666666666664,839.7596878472624,705196.3333333316,3,11.333333333333334,1.1547005383792517,1.333333333333334,3,0.9997057003503361,2.388775657457048e-05,5.706249141659352e-10,3,0.0002942996496638021,2.3887756574522392e-05,5.706249141636377e-10,3,21.70109233333333,0.47444791473494474,0.2251008237963374,3,2.170109233333333,0.047444791473494376,0.0022510082379633644,3,0.0027278000000000003,0.0003012065902333477,9.072540999999982e-08,3,20.0,0.0,0.0,3,1.0850546166666666,0.023722395736747188,0.0005627520594908411,3,0.9977275751553104,0.003934811491766041,1.54827414757341e-05,3,2089.1157323002317,2086.2470783283156,2.868666666666667,5.9345266369323424e-05,5.9345266369203965e-05,1.178689082435177,0.11786890824351746,0.0007482990407153829,0.0,0.05893445412175873,0.009775402531542637
80211ax,tcp,10.0,40.0,friis-nakagami,2Mbps,25563.0,3166.6438069350334,10027633.0,3,25371.333333333332,3001.866474934109,9011202.333333336,3,191.66666666666666,195.20843561007635,38106.33333333333,3,0.9929521318964317,0.006509327128069443,4.237133966022078e-05,3,0.007047868103568315,0.006509327128069427,4.2371339660220575e-05,3,14.485395666666667,1.8388930916484318,3.381527802512328,3,1.4485395666666667,0.18388930916484317,0.033815278025123276,3,0.038722266666666665,0.007251900654541077,5.25900631033333e-05,3,20.0,0.0,0.0,3,0.7242697833333334,0.09194465458242158,0.008453819506280819,3,0.7070334390447582,0.11139376694178693,0.012408571313481142,3,7867.014201717977,7457.651579962563,484.96377517306496,0.016171370094736078,0.016171370094736036,4.568432368603333,0.4568432368603333,0.01801617387903868,0.0,0.22842161843016665,0.27673979138250426
80211ax,tcp,10.0,40.0,logdistance,2Mbps,7820.666666666667,5.033222956847272,25.333333333334394,3,7804.666666666667,5.033222956847272,25.333333333334394,3,16.0,0.0,0.0,3,0.9979541380422564,1.3165102524472348e-06,1.7331992447986817e-12,3,0.0020458619577435147,1.3165102524380799e-06,1.7331992447745768e-12,3,4.400891333333333,0.0028741367979505552,8.260662333333472e-06,3,0.4400891333333334,0.0002874136797950842,8.260662333335118e-08,3,2.79e-05,1.2643970895252799e-05,1.5986999999999988e-10,3,20.0,0.0,0.0,3,0.2200445666666667,0.0001437068398975421,2.0651655833337795e-08,3,0.19999996606090428,3.92947217600752e-08,1.544075158201727e-15,3,12.504228102703943,12.504228102703943,0.0,3.270656721803571e-06,3.2706567217808266e-06,0.007140327863095571,0.0007140327863096283,3.141189999999999e-05,0.0,0.00035701639315481414,9.762137865397444e-08
80211ax,tcp,10.0,50.0,friis,2Mbps,30703.333333333332,836.0247205276482,698937.3333333324,3,30694.666666666668,835.4312259745467,697945.3333333342,3,8.666666666666666,3.055050463303893,9.333333333333332,3,0.9997179462838365,9.680222903080158e-05,9.370671545331764e-09,3,0.00028205371616355873,9.680222903080345e-05,9.370671545332126e-09,3,17.316363666666664,0.47247727141560447,0.22323477200433478,3,1.7316363666666665,0.04724772714156055,0.0022323477200433574,3,0.0006314666666666667,0.0001780072283176538,3.168657333333333e-08,3,20.0,0.0,0.0,3,0.8658181833333333,0.023623863570780276,0.0005580869300108393,3,0.7989489772728621,0.001819721152084325,3.3113850713431033e-06,3,2076.968156309361,2075.493715114659,7.589778594340622,0.0002404894762320504,0.00024048947623205505,1.1737933379419636,0.11737933379419661,0.0004422301586672161,0.0,0.05868966689709831,0.004520802786616564
80211ax,tcp,10.0,50.0,friis-nakagami,2Mbps,21100.666666666668,2847.9249170814405,8110676.333333331,3,20862.333333333332,2720.167335538999,7399310.333333336,3,238.33333333333334,210.33623875436524,44241.333333333336,3,0.9892044074805547,0.009412371546724103,8.859273813358149e-05,3,0.010795592519445249,0.009412371546724101,8.859273813358143e-05,3,11.901625000000001,1.6154995790178959,2.6098388898069986,3,1.1901624999999998,0.16154995790178955,0.026098388898069973,3,0.09045116666666668,0.10212964751874616,0.010430464902303335,3,20.0,0.0,0.0,3,0.5950812499999999,0.08077497895089478,0.006524597224517493,3,0.611116249763341,0.105113643269924,0.011048878001476841,3,7075.20868594042,6757.815644711596,522.54635453241,0.023383514264458564,0.02338351426445856,4.013447329683816,0.40134473296838147,0.25372458553337723,0.0,0.20067236648419073,0.26113784019150177
80211ax,tcp,10.0,50.0,logdistance,2Mbps,7820.666666666667,5.033222956847272,25.333333333334394,3,7804.666666666667,5.033222956847272,25.333333333334394,3,16.0,0.0,0.0,3,0.9979541380422564,1.3165102524472348e-06,1.7331992447986817e-12,3,0.0020458619577435147,1.3165102524380799e-06,1.7331992447745768e-12,3,4.400868333333334,0.0028739062847165896,8.259337333333511e-06,3,0.44008683333333337,0.00028739062847168154,8.25933733333481e-08,3,3.196666666666667e-05,1.3192548401780955e-05,1.7404333333333322e-10,3,20.0,0.0,0.0,3,0.22004341666666669,0.00014369531423584077,2.0648343333337026e-08,3,0.19999996639870252,3.955257082585543e-08,1.5644058589343101e-15,3,12.504228102703943,12.504228102703943,0.0,3.270656721803571e-06,3.2706567217808266e-06,0.007139755190260905,0.0007139755190261468,3.277475205969442e-05,0.0,0.0003569877595130734,9.826196294007264e-08
80211ax,tcp,20.0,5.0,friis,2Mbps,75393.33333333333,441.5589805828152,194974.33333333494,3,75256.66666666667,515.9092297423367,266162.3333333312,3,136.66666666666666,152.33296863559553,23205.333333333336,3,0.9981844544529865,0.002019998613609638,4.080394398984861e-06,3,0.001815545547013464,0.002019998613609633,4.080394398984839e-06,3,42.665771,0.25695784396861754,0.0660273335770004,3,2.13328855,0.012847892198430801,0.00016506833394249902,3,0.01469115,0.00034690725345544536,1.203446425000006e-07,3,40.0,0.0,0.0,3,1.066644275,0.0064239460992154005,4.1267083485624755e-05,3,0.9944552925435531,0.0015280179979325667,2.3348390020058495e-06,3,1096.9818466900235,1281.693011475355,378.44661436867307,0.005018359736549831,0.005018359736549818,0.638370189699526,0.031918509484976106,0.00086183494450374,0.0,0.015959254742488053,0.0037961134952690283
80211ax,tcp,20.0,5.0,friis-nakagami,2Mbps,72235.33333333333,1044.7680763372011,1091540.3333333356,3,72042.33333333333,1010.629671706375,1021372.3333333354,3,193.0,56.0,3136.0,3,0.9973325229730442,0.0007497363244538678,5.621045562055954e-07,3,0.002667477026955689,0.0007497363244538678,5.621045562055954e-07,3,41.233348666666664,0.5619992673841574,0.3158431765403296,3,2.061667433333333,0.02809996336920802,0.0007896079413508326,3,0.024032799999999997,0.002302542490378842,5.301701920000001e-06,3,40.0,0.0,0.0,3,1.0308337166666666,0.01404998168460401,0.00019740198533770814,3,0.9873349598516393,0.00634870652053765,4.030607448391728e-05,3,2595.5572508805876,2510.745907885037,139.12293966608576,0.0018625985970083633,0.0018625985970083633,1.3961962530119736,0.06980981265059906,0.005720294285135258,0.0,0.03490490632529953,0.0157723341824008
80211ax,tcp,20.0,5.0,logdistance,2Mbps,42029.0,992.4761961881001,985009.0,3,41997.0,1005.4446777421421,1010919.0,3,32.0,13.114877048604,172.0,3,0.9992334321761546,0.00033244137016236446,1.1051726459543022e-07,3,0.0007665678238454321,0.00033244137016236446,1.1051726459543022e-07,3,23.70415233333333,0.5608138917594095,0.3145122211903348,3,1.1852076166666665,0.02804069458797045,0.0007862805529758354,3,0.0015809500000000002,0.0001645033206351775,2.7061342500000008e-08,3,40.0,0.0,0.0,3,0.5926038083333333,0.014020347293985226,0.00019657013824395884,3,0.5473256759335655,0.004003179424734577,1.602544550661826e-05,3,2465.646535041131,2497.864629269769,32.581790149304766,0.0008258967979215984,0.0008258967979215984,1.3932513790561978,0.06966256895280983,0.0004086818848499742,0.0,0.03483128447640491,0.009945251599640437
80211ax,tcp,20.0,10.0,friis,2Mbps,72156.33333333333,3766.943367417852,14189862.333333347,3,71981.66666666667,3696.357170692968,13663056.33333332,3,174.66666666666666,133.97885405291885,17950.333333333332,3,0.9976084927127423,0.001742951821907887,3.0378810534920223e-06,3,0.00239150728725764,0.001742951821907901,3.037881053492072e-06,3,40.86391533333334,2.153470103810433,4.6374334880053185,3,2.043195766666667,0.10767350519052171,0.011593583720013307,3,0.016944083333333332,0.003644621236950876,1.3283263960833332e-05,3,40.0,0.0,0.0,3,1.0215978833333335,0.053836752595260856,0.0028983959300033267,3,0.9473863420353968,0.050670548880088456,0.0025675045238094333,3,9358.361336264925,9183.001350761091,332.8487862309917,0.004330081806431878,0.004330081806431913,5.3499480593774695,0.2674974029688736,0.009054471793822348,0.0,0.1337487014844368,0.1258827806194999
80211ax,tcp,20.0,10.0,friis-nakagami,2Mbps,57829.666666666664,961.0485593003783,923614.3333333327,3,57708.666666666664,971.7583718874423,944314.3333333327,3,121.0,43.57751713900185,1899.0,3,0.9979053700882045,0.0007694952022387676,5.921228662684819e-07,3,0.0020946299117954683,0.0007694952022387772,5.921228662684966e-07,3,33.57529,0.5214047499323368,0.2718629132520026,3,1.6787645,0.026070237496616827,0.0006796572831300061,3,0.026765833333333336,0.005580222326738726,3.1138881215833355e-05,3,40.0,0.0,0.0,3,0.83938225,0.013035118748308414,0.00016991432078250151,3,0.9267414239285495,0.027068937759288602,0.0007327273914162402,3,2387.5696559236635,2414.176452537685,108.26129085227092,0.0019116863320429735,0.0019116863320429974,1.2953457422579824,0.0647672871128991,0.013863159537253863,0.0,0.03238364355644955,0.06724839633411676
80211ax,tcp,20.0,10.0,logdistance,2Mbps,23428.0,5.291502622129181,28.0,3,23398.666666666668,5.033222956847227,25.33333333333394,3,29.333333333333332,1.154700538379251,1.3333333333333321,3,0.9987479393274423,4.919752737501829e-05,2.420396699815674e-09,3,0.0012520606725576384,4.919752737498636e-05,2.4203966998125326e-09,3,13.198427,0.002781552264473184,7.737032999995898e-06,3,0.65992135,0.00013907761322369934,1.9342582500000907e-08,3,7.461666666666666e-05,5.744635178436778e-06,3.300083333333335e-11,3,40.0,0.0,0.0,3,0.329960675,6.953880661184967e-05,4.835645625000227e-09,3,0.299999937130621,3.616392402662276e-08,1.307829401003343e-15,3,13.145882143596653,12.504228102703829,2.8686666666666656,0.00012222329701277272,0.00012222329701269338,0.0069103165690779815,0.0003455158284539988,1.427161666666667e-05,0.0,0.0001727579142269994,8.984341822222763e-08
80211ax,tcp,20.0,20.0,friis,2Mbps,66609.66666666667,3706.2906433971584,13736590.33333332,3,66156.0,3614.9756569028236,13068049.0,3,453.6666666666667,149.88106395850454,22464.333333333332,3,0.9932294795391806,0.00208791176858726,4.359375553405179e-06,3,0.006770520460819496,0.00208791176858726,4.359375553405179e-06,3,37.738058333333335,2.121174007797644,4.4993791713563205,3,1.8869029166666669,0.10605870038988227,0.011248447928390814,3,0.023726316666666667,0.005023480786350573,2.5235359210833372e-05,3,40.0,0.0,0.0,3,0.9434514583333334,0.053029350194941136,0.0028121119820977035,3,0.8918051011214757,0.05162703586843212,0.0026653508325603765,3,9207.679456541446,8980.822146601076,372.3552538962101,0.005187078982308495,0.005187078982308495,5.269713634073231,0.2634856817036617,0.012480025256306995,0.0,0.13174284085183086,0.12825901779040583
80211ax,tcp,20.0,20.0,friis-nakagami,2Mbps,39513.0,3965.5689377439903,15725737.0,3,39065.666666666664,4001.7947640194307,16014361.333333332,3,447.3333333333333,176.1315796026747,31022.333333333336,3,0.988563498266472,0.004611177488366315,2.126295782921628e-05,3,0.011436501733527948,0.004611177488366315,2.126295782921628e-05,3,22.722585999999996,2.271042408283254,5.157633620221001,3,1.1361292999999997,0.11355212041416261,0.012894084050552486,3,0.05339050000000001,0.01067266551136593,0.00011390578911749981,3,40.0,0.0,0.0,3,0.5680646499999998,0.05677606020708131,0.0032235210126381215,3,0.6620737686580438,0.06966539513355544,0.004853267279114409,3,9851.814429776086,9941.811634120235,437.57041289920164,0.011455724419707138,0.011455724419707138,5.642037427619878,0.28210187138099374,0.02651451071453708,0.0,0.14105093569049687,0.17307240292820814
80211ax,tcp,20.0,20.0,logdistance,2Mbps,11738.0,3.4641016151377544,12.0,3,11704.0,3.4641016151377544,12.0,3,34.0,0.0,0.0,3,0.9971034246060242,8.549788258423544e-07,7.30988792638771e-13,3,0.002896575393975883,8.54978825850398e-07,7.309887926525253e-13,3,6.601158000000001,0.0018558978958978006,3.4443569999978836e-06,3,0.33005789999999996,9.279489479490689e-05,8.610892499997837e-09,3,1.4999999999999999e-05,4.821825380496484e-07,2.325000000000006e-13,3,40.0,0.0,0.0,3,0.16502894999999998,4.6397447397453445e-05,2.152723124999459e-09,3,0.14999998059975012,2.1065178664625948e-08,4.437417521726123e-16,3,8.606,8.606,0.0,2.1240565643472624e-06,2.1240565643672456e-06,0.004610678053525093,0.00023053390267629653,1.197904502662881e-06,0.0,0.00011526695133814826,5.233302822167987e-08
80211ax,tcp,20.0,30.0,friis,2Mbps,49314.5,1105.2078989945737,1221484.5,2,49225.5,1106.6221125569468,1224612.5,2,89.0,1.4142135623730951,2.0,2,0.9981944821918263,6.914165419388314e-05,4.780568344666518e-09,2,0.0018055178081736734,6.914165419384388e-05,4.78056834466109e-09,2,27.8390105,0.6139136429600688,0.37688996101250277,2,1.391950525,0.03069568214800355,0.0009422249025312638,2,0.0063744000000000006,0.00023313310575720538,5.4351045000000304e-08,2,40.0,0.0,0.0,2,0.6959752625,0.015347841074001774,0.00023555622563281594,2,0.647326525892501,0.0027201072378693117,7.398983385509017e-06,2,9929.738999999998,9942.444999999998,12.706,0.0006212031064907234,0.0006212031064903707,5.51570636500002,0.275785318250002,0.0020945841000000057,0.0,0.137892659125001,0.024438800110481104
80211ax,tcp,20.0,30.0,friis-nakagami,2Mbps,32101.0,1484.344636531557,2203279.0,3,31825.333333333332,1442.7897744762859,2081642.3333333319,3,275.6666666666667,44.50093631973752,1980.333333333334,3,0.9914408070055291,0.0010295062782631143,1.0598831769831687e-06,3,0.008559192994470869,0.0010295062782631269,1.059883176983195e-06,3,18.347126999999997,1.0173167174567612,1.0349333036169999,3,0.9173563499999999,0.0508658358728381,0.002587333259042503,3,0.03946898333333333,0.005411164931494264,2.9280705915833327e-05,3,40.0,0.0,0.0,3,0.45867817499999997,0.02543291793641905,0.0006468333147606257,3,0.4701570677466372,0.045612398711233945,0.002080490916192576,3,3687.614094854603,3584.377763309103,110.55537640527085,0.0025576417827974235,0.0025576417827974547,2.527358791143525,0.12636793955717635,0.013443163790848492,0.0,0.06318396977858817,0.11331662489157943
80211ax,tcp,20.0,30.0,logdistance,2Mbps,7838.0,4.0,16.0,3,7802.0,4.0,16.0,3,36.0,0.0,0.0,3,0.9954069907820123,2.343970306759761e-06,5.494196798971449e-12,3,0.004593009217987665,2.3439703067320105e-06,5.494196798841355e-12,3,4.4001996666666665,0.0019309366466390547,3.7285163333336774e-06,3,0.22000998333333333,9.654683233196081e-05,9.321290833335754e-09,3,9.316666666666667e-06,3.7859388972001896e-07,1.4333333333333388e-13,3,40.0,0.0,0.0,3,0.11000499166666666,4.8273416165980404e-05,2.3303227083339385e-09,3,0.09999996713396127,2.8945679628213894e-08,8.378523691391968e-16,3,9.93735283329184,9.93735283329184,0.0,5.823214992257763e-06,5.823214992188821e-06,0.004797099689096413,0.0002398549844548407,9.405552656690521e-07,0.0,0.00011992749222742036,7.191085786624729e-08
80211ax,tcp,20.0,40.0,friis,2Mbps,38496.0,817.5334855527326,668361.0,3,38460.666666666664,818.1273332026832,669332.3333333342,3,35.333333333333336,3.0550504633038944,9.33333333333334,3,0.99908165725755,8.460075776104046e-05,7.157288213742247e-09,3,0.0009183427424499883,8.460075776106961e-05,7.157288213747181e-09,3,21.70747233333333,0.46369664433370156,0.21501457796633533,3,1.0853736166666668,0.023184832216685252,0.0005375364449158464,3,0.0012407499999999999,9.882037998307825e-05,9.765467499999974e-09,3,40.0,0.0,0.0,3,0.5426868083333334,0.011592416108342626,0.0001343841112289616,3,0.49942381977925404,0.000997761946266163,9.955289014168416e-07,3,2031.0296747421,2032.504993148795,7.589778594340625,0.000210176894958828,0.0002101768949589004,1.1519792905893569,0.05759896452946827,0.0002455032457529547,0.0,0.028799482264734135,0.002478778125919709
80211ax,tcp,20.0,40.0,friis-nakagami,2Mbps,26761.333333333332,1440.1615650104452,2074065.3333333347,3,26498.0,1306.1167635399217,1705941.0,3,263.3333333333333,161.0165622951047,25926.333333333336,3,0.9903226751273544,0.005445630115968162,2.9654887359939418e-05,3,0.009677324872645646,0.00544563011596813,2.9654887359939066e-05,3,15.163130333333333,0.8733062398725493,0.7626637886003307,3,0.7581565166666667,0.043665311993627554,0.0019066594715008345,3,0.025927416666666665,0.009633162586390484,9.279782141583338e-05,3,40.0,0.0,0.0,3,0.37907825833333336,0.021832655996813777,0.0004766648678752086,3,0.37383835688565775,0.04232226207940994,0.001791173867518261,3,3577.848402113639,3244.835780193352,400.01959788254266,0.013528786965493894,0.013528786965493816,2.1695880592822303,0.10847940296411172,0.0239320338803571,0.0,0.05423970148205586,0.10514281274653604
80211ax,tcp,20.0,40.0,logdistance,2Mbps,7838.0,4.0,16.0,3,7802.0,4.0,16.0,3,36.0,0.0,0.0,3,0.9954069907820123,2.343970306759761e-06,5.494196798971449e-12,3,0.004593009217987665,2.3439703067320105e-06,5.494196798841355e-12,3,4.4001893333333335,0.001928900550400021,3.720657333333504e-06,3,0.22000946666666668,9.64450275200096e-05,9.301643333335408e-09,3,1.0416666666666666e-05,3.7527767497325694e-07,1.4083333333333348e-13,3,40.0,0.0,0.0,3,0.11000473333333334,4.82225137600048e-05,2.325410833333852e-09,3,0.0999999668233883,2.9105248290437514e-08,8.471154780480158e-16,3,9.93735283329184,9.93735283329184,0.0,5.823214992257763e-06,5.823214992188821e-06,0.004792041337413959,0.0002396020668707192,9.323166666666672e-07,0.0,0.0001198010334353596,7.230728039066042e-08
